time,currency,selling,buying,eff_buying,eff_selling
04-09-20_12:06,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_12:07,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:07,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:08,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:08,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:09,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:09,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:10,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:10,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:11,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:11,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:12,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:12,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:13,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:13,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:14,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:14,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:15,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:15,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:16,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:16,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:17,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:17,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:18,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:18,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:19,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:19,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:20,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:20,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:21,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:21,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:22,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:22,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:23,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:23,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:24,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:24,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:25,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:25,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:26,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:26,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:27,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:27,USD,7.404,7.4784,7.3929,7.5008
04-09-20_12:28,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:28,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:29,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:29,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:30,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:30,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:31,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:31,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:32,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:32,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:33,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:33,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:34,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:34,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:35,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:35,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:36,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:36,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:37,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:37,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:38,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_12:38,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:39,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:39,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:40,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:40,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:41,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:41,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:42,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:42,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:43,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:43,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:44,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:44,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:45,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:45,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:46,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:46,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:47,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:47,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:48,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:48,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:49,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:49,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:50,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:50,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:51,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:51,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:52,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:52,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:53,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:53,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:54,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:54,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:55,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:55,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:56,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:56,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:57,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:57,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:58,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:58,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:59,USD,7.4035,7.4779,7.3924,7.5003
04-09-20_12:59,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:00,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:00,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:01,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:01,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:02,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:02,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:03,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:03,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:04,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:04,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:05,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:05,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:06,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:06,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:07,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:07,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:08,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:08,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:09,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:09,USD,7.4038,7.4782,7.3927,7.5006
04-09-20_13:10,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:10,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:11,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:11,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:12,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:12,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:13,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:13,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:14,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:14,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:15,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:15,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:16,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:16,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:17,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:17,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:18,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:18,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:19,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:19,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:20,USD,7.405,7.4794,7.3939,7.5018
04-09-20_13:20,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:21,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:21,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:22,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:22,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:23,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:23,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:24,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:24,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:25,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:25,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:26,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:26,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:27,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:27,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:28,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:28,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:29,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:29,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:30,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:30,USD,7.4045,7.4789,7.3934,7.5013
04-09-20_13:31,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:31,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:32,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:32,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:33,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:33,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:34,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:34,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:35,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:35,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:36,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:36,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:37,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:37,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:38,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:38,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:39,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:39,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:40,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:40,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:41,USD,7.4095,7.4839,7.3984,7.5064
04-09-20_13:41,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:42,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:42,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:43,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:43,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:44,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:44,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:45,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:45,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:46,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:46,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:47,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:47,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:48,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:48,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:49,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:49,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:50,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:50,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:51,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:51,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:52,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:52,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:53,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:53,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:54,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:54,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:55,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:55,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:56,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:56,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:57,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:57,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:58,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:58,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:59,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_13:59,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_14:00,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_14:00,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_14:01,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_14:01,USD,7.4083,7.4827,7.3972,7.5051
04-09-20_14:02,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:02,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:03,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:03,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:04,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:04,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:05,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:05,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:06,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:06,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:07,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:07,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:08,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:08,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:09,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:09,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:10,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:10,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:11,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:11,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:12,USD,7.4063,7.4807,7.3952,7.5031
04-09-20_14:12,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:13,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:13,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:14,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:14,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:15,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:15,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:16,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:16,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:17,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:17,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:18,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:18,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:19,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:19,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:20,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:20,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:21,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:21,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:22,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:22,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:23,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:23,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:24,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:24,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:25,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:25,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:26,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:26,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:27,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:27,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:28,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:28,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:29,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:29,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:30,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:30,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:31,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:31,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:32,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:32,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:33,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:33,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:34,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:34,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:35,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:35,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:36,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:36,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:37,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:37,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:38,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:38,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:39,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:39,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:40,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:40,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:41,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:41,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:42,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:42,USD,7.4048,7.4792,7.3937,7.5016
04-09-20_14:43,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:43,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:44,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:44,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:45,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:45,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:46,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:46,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:47,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:47,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:48,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:48,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:49,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:49,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:50,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:50,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:51,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:51,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:52,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:52,USD,7.4055,7.4799,7.3944,7.5023
04-09-20_14:53,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:53,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:54,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:54,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:55,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:55,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:56,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:56,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:57,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:57,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:58,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:58,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:59,USD,7.409,7.4834,7.3979,7.5059
04-09-20_14:59,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:00,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:00,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:01,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:01,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:02,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:02,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:03,USD,7.409,7.4834,7.3979,7.5059
04-09-20_15:03,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:04,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:04,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:05,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:05,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:06,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:06,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:07,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:07,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:08,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:08,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:09,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:09,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:10,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:10,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:11,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:11,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:12,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:12,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:13,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:13,USD,7.4125,7.487,7.4014,7.5095
04-09-20_15:14,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:14,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:15,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:15,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:16,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:16,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:17,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:17,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:18,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:18,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:19,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:19,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:20,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:20,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:21,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:21,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:22,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:22,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:23,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:23,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:24,USD,7.4162,7.4907,7.4051,7.5132
04-09-20_15:24,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:25,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:25,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:26,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:26,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:27,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:27,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:28,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:28,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:29,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:29,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:30,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:30,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:31,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:31,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:32,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:32,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:33,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:33,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:34,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:34,USD,7.4177,7.4922,7.4066,7.5147
04-09-20_15:35,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:35,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:36,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:36,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:37,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:37,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:38,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:38,USD,7.4085,7.4829,7.3974,7.5053
04-09-20_15:39,USD,7.4085,7.4829,7.3974,7.5053
